method,initial_length,final_length,best_length,relative_improvement,num_steps,runtime_sec,instance_id,num_nodes,distribution,count_stop,count_two_opt,count_swap,count_relocate,count_perturb_two_opt,total_reward,eval_distribution,eval_num_nodes
dqn_quality,3.156263008830589,2.6918569179640484,2.6918569179640484,0.14713795699763485,100,1.2136685899458826,11,100,clustered,0.0,90.0,9.0,1.0,0.0,-0.009716928516215822,clustered,100
dqn_quality,4.023315548029699,3.437835939811,3.437835939811,0.14552167266756413,100,1.21160429995507,12,100,clustered,0.0,100.0,0.0,0.0,0.0,-0.0023784462042174526,clustered,100
dqn_quality,3.677929651190356,3.2821821782689464,3.2821821782689464,0.10760060970533425,100,1.2274143379181623,13,100,clustered,0.0,100.0,0.0,0.0,0.0,-0.06159303250582857,clustered,100
dqn_quality,3.3029741039469673,2.7953374423366504,2.7953374423366504,0.15369077856338761,100,1.200206216191873,14,100,clustered,0.0,68.0,32.0,0.0,0.0,-0.009110844470187998,clustered,100
dqn_quality,3.5045354502311308,3.0783654389678694,3.0783654389678694,0.1216052790206915,100,1.2428191830404103,15,100,clustered,0.0,21.0,17.0,62.0,0.0,-0.04804309638067394,clustered,100
dqn_quality,3.651459750953457,2.9705314147945843,2.9705314147945843,0.1864811288091211,100,1.2134000950027257,16,100,clustered,0.0,63.0,37.0,0.0,0.0,0.05064465597327775,clustered,100
dqn_quality,4.563170881947158,3.751258314894937,3.751258314894937,0.1779272764612682,100,1.2144071829970926,17,100,clustered,0.0,100.0,0.0,0.0,0.0,0.03696835288558999,clustered,100
dqn_quality,3.406373437187988,2.9756608901343125,2.9756608901343125,0.12644313813380223,100,1.2302247521001846,18,100,clustered,0.0,20.0,21.0,59.0,0.0,-0.0384446075143256,clustered,100
dqn_quality,4.114038628172735,3.4145043914887925,3.4145043914887925,0.17003589414391163,100,1.2264339500106871,19,100,clustered,0.0,22.0,19.0,59.0,0.0,0.023435318211208006,clustered,100
dqn_quality,3.7669395722922747,3.215719648314749,3.215719648314749,0.1463309706457794,100,1.2486358368769288,20,100,clustered,0.0,34.0,14.0,52.0,0.0,-0.004464746170844595,clustered,100
dqn_quality,3.728792536000071,3.180161871706954,3.180161871706954,0.14713359861035355,100,1.224748192122206,21,100,clustered,0.0,91.0,9.0,0.0,0.0,-0.010530091936698276,clustered,100
dqn_quality,3.6940819109795884,3.408786950721345,3.408786950721345,0.07723027456708172,100,1.2085308970417827,22,100,clustered,0.0,100.0,0.0,0.0,0.0,-0.08790521782233807,clustered,100
dqn_quality,4.094829918555653,3.4721719738398162,3.4721719738398162,0.15205953778306455,100,1.2298937640152872,23,100,clustered,0.0,17.0,18.0,65.0,0.0,0.0053171945036786135,clustered,100
dqn_quality,4.344090018400516,3.8361080813816466,3.8361080813816466,0.11693632840645125,100,1.2149145940784365,24,100,clustered,0.0,93.0,2.0,5.0,0.0,-0.04205691322629526,clustered,100
dqn_quality,3.692122272277604,3.0920757356127786,3.0920757356127786,0.16252076513562141,100,1.2174264770001173,25,100,clustered,0.0,82.0,18.0,0.0,0.0,0.00012820383710690497,clustered,100
dqn_quality,4.275648054871073,3.60163500248932,3.60163500248932,0.15763997497733184,100,1.200238750781864,26,100,clustered,0.0,100.0,0.0,0.0,0.0,0.003718526105696309,clustered,100
dqn_quality,3.632101619579457,2.927667747208623,2.927667747208623,0.19394663094596923,100,1.2209779189433903,27,100,clustered,0.0,18.0,45.0,37.0,0.0,0.04735557000954299,clustered,100
dqn_quality,3.9754226758801403,3.3911495403634944,3.3911495403634944,0.14697132434786714,100,1.2312074180226773,28,100,clustered,0.0,100.0,0.0,0.0,0.0,-0.005511770050508397,clustered,100
dqn_quality,4.1301267250835885,3.5072699299432033,3.5072699299432033,0.15080815592353994,100,1.1973597561009228,29,100,clustered,0.0,100.0,0.0,0.0,0.0,0.0007435210282963067,clustered,100
dqn_quality,3.229089122294889,2.854230562841913,2.854230562841913,0.11608801902208477,100,1.1966746500693262,30,100,clustered,0.0,93.0,6.0,1.0,0.0,-0.05767894202938031,clustered,100
dqn_quality,3.897261773737016,3.2555617449851164,3.2555617449851164,0.16465407406713273,100,1.2098428870085627,31,100,clustered,0.0,87.0,13.0,0.0,0.0,0.019060563451250186,clustered,100
dqn_quality,4.33366277896213,3.592663353743425,3.592663353743425,0.17098686792518886,100,1.198396636871621,32,100,clustered,0.0,100.0,0.0,0.0,0.0,0.02359115896312749,clustered,100
dqn_quality,3.3605915605081624,3.002363723535753,3.002363723535753,0.10659666029698683,100,1.2080543439369649,33,100,clustered,0.0,77.0,0.0,23.0,0.0,-0.06683076789339365,clustered,100
dqn_quality,3.559587409837705,2.9594437978205863,2.9594437978205863,0.16859920628960806,100,1.2096353401429951,34,100,clustered,0.0,32.0,27.0,41.0,0.0,0.03289135313998976,clustered,100
dqn_quality,4.4536561047183705,4.001341540998527,4.001341540998527,0.10156028060645378,100,1.226020887028426,35,100,clustered,0.0,100.0,0.0,0.0,0.0,-0.06325207360621737,clustered,100
dqn_quality,3.871445364497574,3.421229909215584,3.421229909215584,0.11629131058147264,100,1.219636170892045,36,100,clustered,0.0,100.0,0.0,0.0,0.0,-0.05194604834320822,clustered,100
dqn_quality,3.84322040005358,3.426574863764541,3.426574863764541,0.10841052370642877,100,1.1967331420164555,37,100,clustered,0.0,100.0,0.0,0.0,0.0,-0.05062910945094916,clustered,100
dqn_quality,3.2270832870575332,2.9183815367432406,2.9183815367432406,0.09565967868023884,100,1.230400406057015,38,100,clustered,0.0,17.0,25.0,58.0,0.0,-0.07385678930455376,clustered,100
dqn_quality,3.1546373323201635,2.710722582759492,2.710722582759492,0.14071815641457033,100,1.221059177070856,39,100,clustered,0.0,13.0,44.0,43.0,0.0,-0.0293171662994193,clustered,100
dqn_quality,3.243190324372801,3.006813708588543,3.006813708588543,0.07288397908931554,100,1.2267330319155008,40,100,clustered,0.0,100.0,0.0,0.0,0.0,-0.09552145643535333,clustered,100
dqn_quality,3.708770859312649,3.1144245093504983,3.1144245093504983,0.1602542654987053,100,1.2026051571592689,41,100,clustered,0.0,82.0,16.0,2.0,0.0,0.014730346105201407,clustered,100
dqn_quality,3.402468751770564,2.8538146997261906,2.8538146997261906,0.1612517533802086,100,1.2403896159958094,42,100,clustered,0.0,54.0,0.0,46.0,0.0,0.004803824136394196,clustered,100
dqn_quality,4.262540208310449,3.4094377765348858,3.4094377765348858,0.2001394450455423,100,1.2214604711625725,43,100,clustered,0.0,93.0,7.0,0.0,0.0,0.0906110326097994,clustered,100
dqn_quality,4.256651620881574,3.337116439154263,3.337116439154263,0.2160231241890711,100,1.2215582570061088,44,100,clustered,0.0,69.0,31.0,0.0,0.0,0.07984796404185121,clustered,100
dqn_quality,3.7082554777855696,2.999606878728811,2.999606878728811,0.19110026353414486,100,1.214508153963834,45,100,clustered,0.0,35.0,57.0,8.0,0.0,0.04700561233631937,clustered,100
dqn_quality,4.459000179756183,3.794797915618522,3.794797915618522,0.14895766704678165,100,1.2168202979955822,46,100,clustered,0.0,100.0,0.0,0.0,0.0,-0.0003274296438060412,clustered,100
dqn_quality,3.5485982088900307,2.880140353346691,2.880140353346691,0.18837237021331513,100,1.2304263547994196,47,100,clustered,0.0,12.0,21.0,67.0,0.0,0.02975505565596054,clustered,100
dqn_quality,4.243748559634182,3.5334318921019614,3.5334318921019614,0.1673795366409387,100,1.1988195548765361,48,100,clustered,0.0,100.0,0.0,0.0,0.0,0.00990217413720229,clustered,100
dqn_quality,3.5873229671132383,3.0476993040199494,3.0476993040199494,0.15042516886276636,100,1.2268694171216339,49,100,clustered,0.0,19.0,21.0,60.0,0.0,-0.0005900246421313685,clustered,100
dqn_quality,4.432956824336063,3.8161438572531905,3.8161438572531905,0.1391425613930392,100,1.2187612589914352,50,100,clustered,0.0,100.0,0.0,0.0,0.0,-0.022280667638964302,clustered,100
dqn_efficiency,4.612310052295207,3.8409372609645405,3.8409372609645405,0.16724218072607916,100,1.247876332141459,1,100,clustered,0.0,35.0,0.0,65.0,0.0,-0.3257519761736613,clustered,100
dqn_efficiency,4.35717489021301,3.6037309287503643,3.6037309287503643,0.17292029364141764,100,1.2351530590094626,2,100,clustered,0.0,15.0,0.0,85.0,0.0,-0.23970869819803303,clustered,100
dqn_efficiency,4.884294559087733,4.188854214952356,4.188854214952356,0.14238296558946026,100,1.2450402649119496,3,100,clustered,0.0,0.0,0.0,100.0,0.0,-0.3302576209032435,clustered,100
dqn_efficiency,3.607144137464377,3.141516958611904,3.141516958611904,0.12908471663674173,65,0.7929221198428422,4,100,clustered,1.0,56.0,0.0,8.0,0.0,-0.012128752240981228,clustered,100
dqn_efficiency,4.680400429341156,4.353347342224531,4.353347342224531,0.06987715945549203,100,1.2629531128332019,5,100,clustered,0.0,0.0,0.0,100.0,0.0,-0.44072806424881805,clustered,100
dqn_efficiency,3.2947572991955054,2.862691678546567,2.862691678546567,0.1311373134386675,100,1.2305707570631057,6,100,clustered,0.0,37.0,0.0,63.0,0.0,-0.36436176954418675,clustered,100
dqn_efficiency,4.493876052206274,4.041175577221546,4.041175577221546,0.10073719651490481,100,1.2638930580578744,7,100,clustered,0.0,0.0,0.0,100.0,0.0,-0.3981546172077082,clustered,100
dqn_efficiency,3.619172882388811,3.0126249346974507,3.0126249346974507,0.16759297425189937,62,0.7540718319360167,8,100,clustered,1.0,60.0,0.0,1.0,0.0,0.086770702425112,clustered,100
dqn_efficiency,4.604083585100867,3.8422898955859,3.8422898955859,0.16546043863760065,100,1.2028273900505155,9,100,clustered,0.0,89.0,0.0,11.0,0.0,-0.28188907635334964,clustered,100
dqn_efficiency,2.8377377791424108,2.4537002692400267,2.4537002692400267,0.1353322751401095,45,0.53997140401043,10,100,clustered,1.0,38.0,0.0,6.0,0.0,0.10573332041608258,clustered,100
dqn_efficiency,3.156263008830589,2.7728333429741245,2.7728333429741245,0.12148216570789745,100,1.2328519818838686,11,100,clustered,0.0,50.0,0.0,50.0,0.0,-0.3419998657841583,clustered,100
dqn_efficiency,4.023315548029699,3.567755625136738,3.567755625136738,0.11322997598735658,100,1.2769191940315068,12,100,clustered,0.0,0.0,0.0,100.0,0.0,-0.3844162510807244,clustered,100
dqn_efficiency,3.677929651190356,3.358713022844632,3.358713022844632,0.08679247800251164,100,1.2618671068921685,13,100,clustered,0.0,8.0,0.0,92.0,0.0,-0.4134703219179583,clustered,100
dqn_efficiency,3.3029741039469673,2.7939295665764003,2.7939295665764003,0.15411702343117742,100,1.201716317795217,14,100,clustered,0.0,88.0,0.0,12.0,0.0,-0.3133741890735702,clustered,100
dqn_efficiency,3.5045354502311308,3.0967865145646423,3.0967865145646423,0.11634892597237009,100,1.2210360690951347,15,100,clustered,0.0,68.0,0.0,32.0,0.0,-0.3777727559651537,clustered,100
dqn_efficiency,3.651459750953457,3.0117951615449816,3.0117951615449816,0.17518051218870712,100,1.2308815158903599,16,100,clustered,0.0,98.0,0.0,2.0,0.0,-0.2852571198972965,clustered,100
dqn_efficiency,4.563170881947158,3.987131377829865,3.987131377829865,0.1262366716083818,100,1.3054822841659188,17,100,clustered,0.0,0.0,0.0,100.0,0.0,-0.39066667007064404,clustered,100
dqn_efficiency,3.406373437187988,2.944356314406544,2.944356314406544,0.13563313926110404,38,0.4518874380737543,18,100,clustered,1.0,36.0,0.0,1.0,0.0,0.1322743792553227,clustered,100
dqn_efficiency,4.114038628172735,3.3374331736965517,3.3374331736965517,0.18876960686708852,58,0.7009330119471997,19,100,clustered,1.0,42.0,0.0,15.0,0.0,0.18516085542765082,clustered,100
dqn_efficiency,3.7669395722922747,3.067832081545556,3.067832081545556,0.18559031206367202,87,1.066806994844228,20,100,clustered,1.0,51.0,0.0,35.0,0.0,-0.0072655696700265615,clustered,100
dqn_efficiency,3.728792536000071,3.182230794092828,3.182230794092828,0.1465787481149454,100,1.223206368042156,21,100,clustered,0.0,49.0,0.0,51.0,0.0,-0.34009200028718317,clustered,100
dqn_efficiency,3.6940819109795884,3.358606638860785,3.358606638860785,0.09081424835808329,100,1.2074058330617845,22,100,clustered,0.0,92.0,0.0,8.0,0.0,-0.42711070535884765,clustered,100
dqn_efficiency,4.094829918555653,3.4580855419712035,3.4580855419712035,0.15549959076421044,55,0.6578600751236081,23,100,clustered,1.0,45.0,0.0,9.0,0.0,0.0856091826204014,clustered,100
dqn_efficiency,4.344090018400516,3.77970120939142,3.77970120939142,0.12992106669486167,100,1.2282338191289455,24,100,clustered,0.0,53.0,0.0,47.0,0.0,-0.3593328305332879,clustered,100
dqn_efficiency,3.692122272277604,3.156511220535891,3.156511220535891,0.14506861155800893,100,1.2473926940001547,25,100,clustered,0.0,49.0,0.0,51.0,0.0,-0.354046655440103,clustered,100
dqn_efficiency,4.275648054871073,3.597333769393866,3.597333769393866,0.15864595887503682,72,0.8764084801077843,26,100,clustered,1.0,63.0,0.0,8.0,0.0,0.012623196100054052,clustered,100
dqn_efficiency,3.632101619579457,2.852140385477987,2.852140385477987,0.2147410275904609,48,0.5787318318616599,27,100,clustered,1.0,31.0,0.0,16.0,0.0,0.25593886470395255,clustered,100
dqn_efficiency,3.9754226758801403,3.6631298279421505,3.6631298279421505,0.07855588534843018,100,1.2461534850299358,28,100,clustered,0.0,0.0,0.0,100.0,0.0,-0.41944831030817753,clustered,100
dqn_efficiency,4.1301267250835885,3.3751613281086152,3.3751613281086152,0.1827947293698824,100,1.2352034039795399,29,100,clustered,0.0,39.0,0.0,61.0,0.0,-0.2761447334224508,clustered,100
dqn_efficiency,3.229089122294889,2.8170911140356254,2.8170911140356254,0.12758954387931534,81,0.9853849639184773,30,100,clustered,1.0,55.0,0.0,25.0,0.0,-0.14596729094472935,clustered,100
dqn_efficiency,3.897261773737016,3.283649126929817,3.283649126929817,0.15744712119217405,100,1.2246716420631856,31,100,clustered,0.0,44.0,0.0,56.0,0.0,-0.30631521062127187,clustered,100
dqn_efficiency,4.33366277896213,3.895407991217471,3.895407991217471,0.10112803189767727,100,1.24440170195885,32,100,clustered,0.0,0.0,0.0,100.0,0.0,-0.3977651024725222,clustered,100
dqn_efficiency,3.3605915605081624,3.009545172016332,3.009545172016332,0.1044597006720888,100,1.2484727741684765,33,100,clustered,0.0,53.0,0.0,47.0,0.0,-0.41218247752222803,clustered,100
dqn_efficiency,3.559587409837705,3.0547727902824855,3.0547727902824855,0.14181829561483814,64,0.7941280279774219,34,100,clustered,1.0,51.0,0.0,12.0,0.0,0.01950578268328451,clustered,100
dqn_efficiency,4.4536561047183705,4.210834483073819,4.210834483073819,0.05452186157509934,100,1.2468575309030712,35,100,clustered,0.0,0.0,0.0,100.0,0.0,-0.4540469490172063,clustered,100
dqn_efficiency,3.871445364497574,3.323728865890978,3.323728865890978,0.14147597267659673,100,1.2143638050183654,36,100,clustered,0.0,88.0,0.0,12.0,0.0,-0.3521574375499842,clustered,100
dqn_efficiency,3.84322040005358,3.4810820516535155,3.4810820516535155,0.09422783777766582,100,1.2102255770005286,37,100,clustered,0.0,91.0,0.0,9.0,0.0,-0.42040270495410875,clustered,100
dqn_efficiency,3.2270832870575332,3.0086446649327825,3.0086446649327825,0.06768918019588019,34,0.41341945505701005,38,100,clustered,1.0,25.0,0.0,8.0,0.0,-0.00041960466282522924,clustered,100
dqn_efficiency,3.1546373323201635,2.81994652077669,2.81994652077669,0.10609486171816652,30,0.3609150310512632,39,100,clustered,1.0,21.0,0.0,8.0,0.0,0.09030845340672708,clustered,100
dqn_efficiency,3.243190324372801,2.9788569346546643,2.9788569346546643,0.08150412503751407,100,1.20180246909149,40,100,clustered,0.0,89.0,0.0,11.0,0.0,-0.4251901049952243,clustered,100
dqn_efficiency,3.708770859312649,3.1886227536621647,3.1886227536621647,0.1402481105955637,66,0.7920113941654563,41,100,clustered,1.0,54.0,0.0,11.0,0.0,-0.008856792241107414,clustered,100
dqn_efficiency,3.402468751770564,2.811552155659678,2.811552155659678,0.17367289436630007,100,1.2861850480549037,42,100,clustered,0.0,39.0,0.0,61.0,0.0,-0.2901251056506373,clustered,100
dqn_efficiency,4.262540208310449,3.5035430983773117,3.5035430983773117,0.17806215844095993,100,1.2409200288821012,43,100,clustered,0.0,40.0,0.0,60.0,0.0,-0.25775006014852003,clustered,100
dqn_efficiency,4.256651620881574,3.4287320085075326,3.4287320085075326,0.19450020488230027,100,1.2447068227920681,44,100,clustered,0.0,41.0,0.0,59.0,0.0,-0.2621519297713495,clustered,100
dqn_efficiency,3.7082554777855696,3.1033311368789027,3.1033311368789027,0.1631290898187805,100,1.23660031799227,45,100,clustered,0.0,26.0,0.0,74.0,0.0,-0.30899182409360615,clustered,100
dqn_efficiency,4.459000179756183,3.688790586664484,3.688790586664484,0.17273145594127642,100,1.2639324271585792,46,100,clustered,0.0,22.0,0.0,78.0,0.0,-0.27333090797495074,clustered,100
dqn_efficiency,3.5485982088900307,2.9190836299651224,2.9190836299651224,0.1773980997194424,31,0.37764026410877705,47,100,clustered,1.0,18.0,0.0,12.0,0.0,0.2576277878953966,clustered,100
dqn_efficiency,4.243748559634182,3.53493786708156,3.53493786708156,0.16702466760041088,100,1.2344461719039828,48,100,clustered,0.0,23.0,0.0,77.0,0.0,-0.31965121169956834,clustered,100
dqn_efficiency,3.5873229671132383,2.9982877730086357,2.9982877730086357,0.16419909762922916,79,0.9627731759101152,49,100,clustered,1.0,36.0,0.0,42.0,0.0,-0.0009791016766296512,clustered,100
dqn_efficiency,4.432956824336063,4.065474093053682,4.065474093053682,0.08289788189791814,100,1.2664159131236374,50,100,clustered,0.0,0.0,0.0,100.0,0.0,-0.39363853137752963,clustered,100
nearest_neighbor,7.580335646091739,7.580335646091739,7.580335646091739,0.0,0,0.00015217391774058342,1,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,7.580335646091739,7.164557588951912,7.164557588951912,0.054849557664929126,4,0.006724546896293759,1,50,grid,,,,,,,grid,50
random_operator,7.580335646091739,7.349117511128131,7.349117511128131,0.03050236107721953,11,0.015203390968963504,1,50,grid,1.0,3.0,3.0,2.0,2.0,,grid,50
fixed_schedule,7.580335646091739,7.041568126580893,7.041568126580893,0.07107436196293274,12,0.018886190140619874,1,50,grid,0.0,4.0,4.0,4.0,0.0,,grid,50
nearest_neighbor,8.46020884911008,8.46020884911008,8.46020884911008,0.0,0,0.00015298998914659023,2,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,8.46020884911008,7.7341710218797255,7.7341710218797255,0.08581795558235249,6,0.009270596085116267,2,50,grid,,,,,,,grid,50
random_operator,8.46020884911008,8.46020884911008,8.46020884911008,0.0,2,0.0009699168149381876,2,50,grid,1.0,0.0,0.0,0.0,1.0,,grid,50
fixed_schedule,8.46020884911008,7.422228443606989,7.422228443606989,0.12268969052841702,21,0.0327102979645133,2,50,grid,0.0,7.0,7.0,7.0,0.0,,grid,50
nearest_neighbor,10.344253627641272,10.344253627641272,10.344253627641272,0.0,0,0.00012998399324715137,3,50,grid,,,,,,,grid,50
nearest_neighbor_two_opt,10.344253627641272,7.718685228488798,7.718685228488798,0.2538190278065682,17,0.02624454186297953,3,50,grid,,,,,,,grid,50
random_operator,10.344253627641272,10.344253627641272,10.344253627641272,0.0,1,0.00012025004252791405,3,50,grid,1.0,0.0,0.0,0.0,0.0,,grid,50
